,headline_polarity,convo_polarity,beta,profitMargins,forwardEps,bookValue,heldPercentInstitutions,shortRatio,shortPercentOfFloat,Buy
3277,0.5887096774193549,0.3052631578947368,0.99,0.06,0.48290447655974617,0.005740417850591258,0.18197879858657245,0.09074967119684349,0.06779661016949154,0
3278,0.45967741935483875,0.3052631578947368,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3279,0.6612903225806452,0.36842105263157887,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3280,0.29838709677419356,0.6105263157894736,1.73,-0.01,0.3844436611444013,0.005588908957115714,0.11837455830388693,0.056554142919772024,0.06779661016949154,0
3281,0.6693548387096775,0.27368421052631575,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3282,0.3629032258064516,0.42105263157894735,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3283,0.3064516129032258,0.3789473684210526,1.73,0.0,0.3739866055692633,0.005612841572136055,0.10777385159010601,0.09644892590968873,0.18644067796610173,0
3284,0.3145161290322581,0.24210526315789468,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3285,0.44354838709677424,0.5999999999999999,2.87,-0.02,0.37845141581482783,0.005601196939558953,0.060070671378091876,0.037921964050854885,0.016949152542372885,0
3286,0.3467741935483871,0.24210526315789468,1.18,-0.14,0.3819762660086946,0.005654144633542127,0.12367491166077738,0.132617273125822,0.08474576271186442,0
3287,0.5725806451612904,0.3894736842105263,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3288,0.22580645161290322,0.46315789473684205,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3289,0.3629032258064516,0.36842105263157887,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3290,0.41935483870967744,0.431578947368421,3.97,0.0,0.37786394078251667,0.005605957728568377,0.045936395759717315,0.16199035510740903,0.3220338983050848,0
3291,0.41935483870967744,0.5473684210526315,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3292,0.5,0.431578947368421,1.08,0.02,0.3927858066032193,0.005660642467190123,0.1607773851590106,0.13656291100394563,0.05084745762711865,0
3293,0.3548387096774194,0.5263157894736842,1.16,0.62,0.4060627423334508,0.005706255972699321,0.022968197879858657,0.05918456817185445,0.05084745762711865,0
3294,0.5161290322580645,0.5894736842105263,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3295,0.2903225806451613,0.3789473684210526,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3296,0.47580645161290325,0.5263157894736842,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3297,0.5080645161290323,0.34736842105263155,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3298,0.3790322580645161,0.8210526315789473,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3299,0.4516129032258065,0.44210526315789467,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3300,0.3064516129032258,0.5368421052631578,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3301,0.41935483870967744,0.7263157894736841,2.53,0.38,0.4144048877922688,0.005642693005924867,0.02120141342756184,0.04362121876370013,0.016949152542372885,0
3302,0.8064516129032259,0.49473684210526314,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3303,0.45967741935483875,0.46315789473684205,1.73,2.22,0.3835037010927035,0.005633235762892636,0.01413427561837456,0.016659359929855327,0.0,0
3304,0.4112903225806452,0.39999999999999997,1.73,-0.27,0.3459052990247914,0.0074555885937156825,0.044169611307420496,0.1310828583954406,0.1016949152542373,0
3305,0.6935483870967742,0.6421052631578947,1.13,0.15,0.39161085653859706,0.005715648880744938,0.12897526501766785,0.08351600175361683,0.06779661016949154,0
3306,0.4112903225806452,0.21052631578947364,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3307,0.4112903225806452,0.24210526315789468,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3308,0.3306451612903226,0.16842105263157892,1.14,-0.14,0.3736341205498766,0.0056055073836620796,0.15724381625441697,0.12428759316089433,0.11864406779661019,0
3309,0.3709677419354839,0.5157894736842105,0.54,0.09,0.3977205968746328,0.005644687390509896,0.15371024734982333,0.3575186321788689,0.5423728813559323,0
3310,0.4838709677419355,0.4526315789473684,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3311,0.5645161290322581,0.39999999999999997,1.73,0.0,0.36728939020091644,0.005589423637008624,0.21201413427561838,0.006137658921525646,0.4067796610169492,0
3312,0.38709677419354843,0.17894736842105258,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3313,0.22580645161290322,0.42105263157894735,-0.46,-0.4,0.3773939607566678,0.005609367482858909,0.0176678445229682,0.005480052608505042,0.016949152542372885,0
3314,0.3145161290322581,0.4526315789473684,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3315,0.6290322580645162,0.42105263157894735,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3316,0.5564516129032259,0.22105263157894733,2.48,-0.61,0.3771589707437433,0.005596950830442441,0.04063604240282686,0.047128452433143356,0.18644067796610173,0
3317,0.4274193548387097,0.5789473684210525,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3318,0.4112903225806452,0.4842105263157894,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3319,0.4516129032258065,0.5789473684210525,0.94,-0.24,0.38879097638350363,0.005569994471051251,0.18904593639575973,0.20670758439281015,0.22033898305084748,0
3320,0.43548387096774194,0.33684210526315783,1.73,0.0,0.3620021149101163,0.0056226848250879695,0.053003533568904596,0.059842174484875055,0.28813559322033905,0
3321,0.44354838709677424,0.1894736842105263,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3322,0.5483870967741936,0.41052631578947363,2.14,-0.84,0.37386911056280103,0.005597529845321966,0.1996466431095406,0.21284524331433582,0.3050847457627119,0
3323,0.3145161290322581,0.42105263157894735,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3324,0.4112903225806452,0.3578947368421052,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3325,0.903225806451613,0.5052631578947367,2.84,0.0,0.41381741275995765,0.005630726698414697,0.030035335689045938,0.010960105217010083,0.1016949152542373,0
3326,0.5161290322580645,0.49473684210526314,1.1,-0.06,0.3779814357889789,0.0056511852241578914,0.12897526501766785,0.03836036825953529,0.08474576271186442,0
3327,0.4838709677419355,0.431578947368421,2.47,-0.09,0.3756315356597344,0.005612391227229758,0.11130742049469965,0.025646646207803592,0.5254237288135594,0
3328,0.5645161290322581,0.5578947368421052,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3329,0.5161290322580645,0.21052631578947364,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3330,0.5403225806451614,0.2526315789473684,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3331,0.0,0.6631578947368421,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3332,0.6935483870967742,0.431578947368421,1.95,0.02,0.3752790506403477,0.0056406986213398385,0.07243816254416961,0.4202104340201666,0.11864406779661019,0
3333,0.467741935483871,0.8,5.96,0.0,0.3791563858536012,0.005605121373742397,0.015901060070671377,0.08044717229285402,0.23728813559322037,0
3334,0.3145161290322581,0.41052631578947363,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3335,0.49193548387096775,0.5473684210526315,0.83,0.01,0.40195041710727286,0.00573623607646136,0.14840989399293286,0.2718106093818501,0.18644067796610173,0
3336,0.5,0.49473684210526314,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3337,0.45967741935483875,0.6526315789473683,1.7,0.39,0.3853836211960991,0.005617345021199022,0.05830388692579506,0.07365190705830776,0.33898305084745767,0
3338,0.4274193548387097,0.5999999999999999,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3339,0.4838709677419355,0.4526315789473684,0.46,0.15,0.4806720714369639,0.005939148624241347,0.1519434628975265,0.09995615957913195,0.15254237288135594,0
3340,0.49193548387096775,0.3894736842105263,1.46,-0.27,0.37328163553048993,0.0056193394057840506,0.06713780918727916,0.0675142481367821,0.37288135593220345,0
3341,0.45967741935483875,0.231578947368421,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3342,0.4112903225806452,0.22105263157894733,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3343,0.4112903225806452,0.6736842105263157,1.22,0.0,0.3515450593349782,0.005605314378702238,0.1519434628975265,0.25252082419991234,0.1016949152542373,0
3344,0.45967741935483875,0.22105263157894733,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3345,0.4838709677419355,0.36842105263157887,1.48,0.11,0.42439196334155793,0.005726135483562991,0.18374558303886926,0.08241999123191582,0.05084745762711865,0
3346,0.4516129032258065,0.5052631578947367,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3347,0.43548387096774194,0.3789473684210526,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3348,0.4112903225806452,0.24210526315789468,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3349,0.49193548387096775,0.5894736842105263,1.22,0.42,0.5343672893902008,0.005824632348068748,0.13074204946996468,0.1442349846558527,0.06779661016949154,0
3350,0.49193548387096775,0.3894736842105263,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3351,0.467741935483871,0.46315789473684205,1.76,-0.09,0.3796263658794501,0.005612777237149441,0.08303886925795052,0.04471722928540113,0.1016949152542373,0
3352,0.33870967741935487,0.4526315789473684,0.72,-0.19,0.3852661261896369,0.005651828574024029,0.053003533568904596,0.058307759754493635,0.05084745762711865,0
3353,0.4274193548387097,0.2526315789473684,1.54,-0.15,0.3793913758665256,0.00575913933169588,0.11837455830388693,0.01052170100832968,0.0,0
3354,0.5887096774193549,0.49473684210526314,1.65,-0.33,0.3783339208083656,0.0055711525008103,0.1696113074204947,0.007672073651907058,0.06779661016949154,0
3355,0.4112903225806452,0.7684210526315789,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3356,0.467741935483871,0.5789473684210525,1.35,0.04,0.3898484314416637,0.005755665242418734,0.0706713780918728,0.10850504164839982,0.1016949152542373,0
3357,0.6612903225806452,0.2526315789473684,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3358,0.467741935483871,0.21052631578947364,-0.22,0.14,0.4509458348020209,0.005694933015055289,0.15724381625441697,0.42240245506356866,0.22033898305084748,0
3359,0.75,0.24210526315789468,1.59,0.16,0.4898366819410174,0.006042792287676209,0.14840989399293286,0.9999999999999999,0.44067796610169496,0
3360,0.41935483870967744,0.26315789473684204,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3361,0.44354838709677424,0.21052631578947364,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3362,0.07258064516129031,0.19999999999999996,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,0
3363,0.27419354838709675,0.4526315789473684,1.4,-0.28,0.3726941604981788,0.0056479684748272,0.07420494699646643,0.06992547128452432,0.1016949152542373,0
3364,0.5,0.5789473684210525,1.54,-0.03,0.38033133591822343,0.00564121330123275,0.00353356890459364,0.023235423060061378,0.1016949152542373,0
3365,0.3467741935483871,0.4736842105263157,1.29,0.04,0.39137586652567263,0.0057467870142660265,0.19081272084805656,0.13897413415168783,0.22033898305084748,0
3366,0.467741935483871,0.33684210526315783,1.61,0.03,0.4006579720361884,0.0058063612118704234,0.127208480565371,0.10938185006576062,0.08474576271186442,0
3367,0.3709677419354839,0.14736842105263154,1.73,0.0,0.3620021149101163,0.005636709852169782,0.10424028268551237,0.1709776413853573,0.16949152542372883,0
3368,0.3467741935483871,0.4736842105263157,1.04,0.16,0.4276818235225002,0.005705934297766252,0.1590106007067138,0.061157387110916256,0.016949152542372885,1
3369,0.653225806451613,0.831578947368421,2.58,0.07,0.45729056515098104,0.005734241691876332,0.1413427561837456,0.02345462516440158,0.08474576271186442,1
3372,0.4838709677419355,0.4526315789473684,1.87,0.53,0.40171542709434843,0.005673959809419184,0.08127208480565372,0.11749232792634809,0.08474576271186442,1
3375,0.4112903225806452,0.2526315789473684,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,1
3383,0.7661290322580645,0.5263157894736842,2.47,0.17,0.5321348842674185,0.0058659354094748204,0.17844522968197882,0.11464270056992547,0.11864406779661019,1
3384,0.4838709677419355,0.4526315789473684,2.31,-0.08,0.45541064504758544,0.006072064706585497,0.17314487632508835,0.11179307321350285,0.05084745762711865,1
3387,0.4838709677419355,0.4526315789473684,0.86,0.17,0.3863235812477969,0.005636130837290258,0.06183745583038869,0.07759754493643138,0.1016949152542373,1
3388,0.5241935483870969,0.31578947368421045,1.36,0.07,0.504171072729409,0.005868701813899214,0.14487632508833923,0.05721174923279263,0.03389830508474577,1
3389,0.4516129032258065,0.44210526315789467,1.73,-0.23,0.3783339208083656,0.005619789750690348,0.13780918727915195,0.11179307321350285,0.06779661016949154,1
3390,0.4838709677419355,0.4526315789473684,1.31,0.11,0.3773939607566678,0.005653501283675989,0.13604240282685512,0.0670758439281017,0.06779661016949154,1
3399,0.44354838709677424,0.36842105263157887,0.67,0.12,0.4477734696275408,0.005859566245800052,0.1519434628975265,0.04405962297238053,0.016949152542372885,1
3400,0.4838709677419355,0.4526315789473684,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,1
3401,0.33870967741935487,0.5052631578947367,2.08,0.21,0.43708142403947825,0.005967327348378199,0.18197879858657245,0.14949583516001752,0.08474576271186442,1
3402,0.4838709677419355,0.4526315789473684,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,1
3418,0.5887096774193549,0.44210526315789467,1.17,0.28,0.5187404535307248,0.005911162905064335,0.1148409893992933,0.06510302498903989,0.05084745762711865,1
3419,0.4838709677419355,0.4526315789473684,1.77,0.08,0.42298202326401124,0.005703939913181223,0.17667844522968199,0.07650153441473037,0.23728813559322037,1
3422,0.5564516129032259,0.19999999999999996,0.78,0.2,0.5046410527552578,0.005981095035513557,0.14840989399293286,0.04975887768522577,0.016949152542372885,1
3436,0.4838709677419355,0.4526315789473684,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,1
3441,0.4838709677419355,0.4526315789473684,0.93,0.1,0.3871460462930325,0.0056113618674439375,0.15371024734982333,0.06203419552827706,0.05084745762711865,1
3451,0.4838709677419355,0.4526315789473684,0.08,0.18,0.40970508753377977,0.005716549570557531,0.13250883392226148,0.06225339763261727,0.03389830508474577,1
3455,0.4838709677419355,0.4526315789473684,0.71,-0.23,0.3853836211960991,0.008900102048155768,0.18904593639575973,0.1606751424813678,0.16949152542372883,1
3475,0.4838709677419355,0.4526315789473684,1.6,0.01,0.44753847961461635,0.005623328174954107,0.17844522968197882,0.21744848750548004,0.16949152542372883,1
3490,0.4838709677419355,0.4526315789473684,1.73,-0.41,0.41381741275995765,0.005325650191891965,0.12190812720848056,0.12253397632617272,0.1016949152542373,1
3499,0.47580645161290325,0.2526315789473684,1.19,0.31,0.8725179179884854,0.0071229767129222365,0.1519434628975265,0.05808855765015344,0.016949152542372885,1
3502,0.5241935483870969,0.4526315789473684,0.63,-0.11,0.47138996592644805,0.0057074140024583695,0.13250883392226148,0.03836036825953529,0.016949152542372885,1
3513,0.47580645161290325,0.6947368421052631,0.88,0.1,0.4010104570555751,0.005672994784619976,0.16607773851590105,0.08285839544059623,0.03389830508474577,1
3527,0.4838709677419355,0.4842105263157894,0.75,0.21,0.5462342850428856,0.006477503792225787,0.1607773851590106,0.04449802718106093,0.016949152542372885,1
3532,0.5161290322580645,0.5789473684210525,1.73,0.05,0.47033251086828803,0.005723690754071665,0.16254416961130744,0.05743095133713283,0.03389830508474577,1
3541,0.4274193548387097,0.5368421052631578,0.46,0.14,0.605921748325696,0.005958513455212106,0.1607773851590106,0.05151249451994738,0.03389830508474577,1
3542,0.4516129032258065,0.1263157894736842,0.93,-0.06,0.4001879920103395,0.005660385127243667,0.18021201413427562,0.13897413415168783,0.15254237288135594,1
3543,0.4838709677419355,0.4526315789473684,1.28,0.37,0.3953706967453883,0.005664373896413724,0.05653710247349824,0.05063568610258658,0.05084745762711865,1
3553,0.4838709677419355,0.4526315789473684,1.54,0.87,0.3872635412994947,0.005642178326031957,0.1148409893992933,0.14138535729943005,0.06779661016949154,1
3563,0.4838709677419355,0.4526315789473684,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,1
3564,0.4838709677419355,0.4526315789473684,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,1
3567,0.3951612903225807,0.3052631578947368,0.85,1.02,0.551169075314299,0.006488119065017067,0.18021201413427562,0.1196843489697501,0.06779661016949154,1
3570,0.4838709677419355,0.4526315789473684,1.73,-0.29,0.37480907061449886,0.005637031527102851,0.11130742049469965,0.05852696185883385,0.16949152542372883,1
3587,0.4838709677419355,0.4526315789473684,0.85,0.08,0.41980965808953113,0.005671643749901086,0.13604240282685512,0.05699254712845243,0.03389830508474577,1
3594,0.4838709677419355,0.4526315789473684,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,1
3598,0.4838709677419355,0.4526315789473684,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,1
3601,0.5564516129032259,0.5052631578947367,1.24,0.03,0.48196451650804834,0.006043950317435258,0.12014134275618375,0.037921964050854885,0.016949152542372885,1
3603,0.4838709677419355,0.4526315789473684,0.68,0.04,0.41381741275995765,0.005700079813984394,0.1607773851590106,0.0802279701885138,0.06779661016949154,1
3606,0.4838709677419355,0.4526315789473684,1.73,-0.19,0.3765714957114322,0.0056151576316541526,0.0971731448763251,0.17667689609820253,0.2033898305084746,1
3612,0.4838709677419355,0.4526315789473684,2.48,0.02,0.4131124427211843,0.00568367439239787,0.17314487632508835,0.06970626918018412,0.05084745762711865,1
3615,0.4838709677419355,0.4526315789473684,3.26,-0.05,0.40300787216543293,0.005530943134176663,0.1501766784452297,0.30863656291100394,0.16949152542372883,1
3620,0.4838709677419355,0.4526315789473684,0.43,0.08,0.3842086711314769,0.005691137250845073,0.15724381625441697,0.37615081104778614,0.3220338983050848,1
3622,0.45967741935483875,0.6210526315789473,0.87,0.04,0.4887792268828574,0.005641470641179204,0.14840989399293286,0.09469530907496712,0.08474576271186442,1
3630,0.4838709677419355,0.4526315789473684,1.41,-0.39,0.3804488309246857,0.00561798837106516,0.13427561837455831,0.012713722051731696,0.0,1
3636,0.4838709677419355,0.4526315789473684,1.65,0.05,0.4399013041945717,0.005684382077250622,0.1607773851590106,0.32595352915387993,0.16949152542372883,1
3637,0.4838709677419355,0.4526315789473684,1.73,-0.01,0.3860885912348725,0.0055957928006833925,0.13604240282685512,0.14993423936869793,0.23728813559322037,1
3638,0.4838709677419355,0.4526315789473684,1.73,0.0,0.3752790506403477,0.0056017116194518645,0.1148409893992933,0.035729943007452865,0.05084745762711865,1
3649,0.4838709677419355,0.4526315789473684,1.4,-0.05,0.3736341205498766,0.005600038909799905,0.10070671378091872,0.07584392810170977,0.06779661016949154,1
3662,0.4838709677419355,0.4526315789473684,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,1
3666,0.3467741935483871,0.4526315789473684,1.1,0.08,0.4330865938197626,0.005720023659834678,0.16784452296819788,0.07321350284962735,0.05084745762711865,1
3681,0.4838709677419355,0.4526315789473684,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,1
3690,0.4838709677419355,0.4526315789473684,2.37,0.07,0.3945482317001527,0.005652278918930326,0.06713780918727916,0.09601052170100832,0.05084745762711865,1
3694,0.4838709677419355,0.4526315789473684,-0.03,-0.29,0.38033133591822343,0.0056692633553963746,0.06890459363957598,0.032661113546690046,0.03389830508474577,1
3699,0.4838709677419355,0.4526315789473684,2.91,0.1,0.39349077664199267,0.005604992703769169,0.1607773851590106,0.07693993862341078,0.05084745762711865,1
3703,0.4838709677419355,0.4526315789473684,0.81,-0.19,0.34919515920573374,0.005645909755255558,0.127208480565371,0.08811924594476107,0.15254237288135594,1
3708,0.4838709677419355,0.4526315789473684,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,1
3720,0.4112903225806452,0.6947368421052631,0.95,0.12,0.4679826107390435,0.005756372927271486,0.1607773851590106,0.03857957036387549,0.03389830508474577,1
3721,0.5080645161290323,0.49473684210526314,1.73,0.3,0.3918458465515215,0.005697956759426138,0.13780918727915195,0.10083296799649277,0.06779661016949154,1
3722,0.532258064516129,0.49473684210526314,1.86,0.09,0.4131124427211843,0.00567305911960659,0.17491166077738515,0.08592722490135905,0.05084745762711865,1
3726,0.4838709677419355,0.4526315789473684,1.73,0.0,0.37351662554341436,0.005600553589692816,0.09540636042402828,0.07321350284962735,0.1016949152542373,1
3732,0.4838709677419355,0.4526315789473684,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,1
3735,0.5241935483870969,0.3052631578947368,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,1
3737,0.4838709677419355,0.4526315789473684,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,1
3752,0.33870967741935487,0.36842105263157887,1.16,0.12,0.40653272235929966,0.005694225330202536,0.12190812720848056,0.07496711968434897,0.03389830508474577,1
3755,0.4838709677419355,0.4526315789473684,0.98,-0.14,0.4261543884384913,0.005720152329807906,0.12014134275618375,0.0265234546251644,0.03389830508474577,1
3757,0.4838709677419355,0.4526315789473684,0.03,0.2,0.3939607566678416,0.005686505131808878,0.11130742049469965,0.021701008329679965,0.1016949152542373,1
3758,0.4838709677419355,0.4526315789473684,1.85,0.04,0.7603101868170601,0.006247377545108155,0.17314487632508835,0.25778167470407715,0.2542372881355932,1
3760,0.4838709677419355,0.4526315789473684,1.79,-0.26,0.42544941839971795,0.005588201272262962,0.07773851590106007,0.029592284085927227,0.0,1
3761,0.5,0.3894736842105263,1.5,0.38,0.8513688168252848,0.0073784509447657135,0.12897526501766785,0.03441473038141166,0.016949152542372885,1
3763,0.5080645161290323,0.5894736842105263,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,1
3765,0.4838709677419355,0.4526315789473684,2.01,0.17,0.41839971801198445,0.005722983069218914,0.15371024734982333,0.12165716790881191,0.05084745762711865,1
3766,0.4838709677419355,0.4526315789473684,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,1
3772,0.5403225806451614,0.6736842105263157,1.51,-0.05,0.4006579720361884,0.005611233197470709,0.15724381625441697,0.12582200789127576,0.15254237288135594,1
3773,0.4838709677419355,0.4526315789473684,1.95,-0.06,0.39031841146751256,0.005641663646139046,0.1254416961130742,0.03770276194651468,0.1016949152542373,1
3780,0.5161290322580645,0.5578947368421052,1.73,0.01,0.41381741275995765,0.006437230090605536,0.1148409893992933,0.10258658483121438,0.1016949152542373,1
3787,0.4838709677419355,0.4526315789473684,0.95,0.07,0.41522735283750434,0.04034485611544579,0.0088339222614841,0.04756685664182376,0.1016949152542373,1
3796,0.3951612903225807,0.5263157894736842,1.67,-0.08,0.4077076724239219,0.00571146710661504,0.16431095406360424,0.07650153441473037,0.08474576271186442,1
3799,0.3306451612903226,0.3052631578947368,1.67,0.06,0.39631065679708605,0.005654015963568899,0.16254416961130744,0.08658483121437965,0.03389830508474577,1
3805,0.5967741935483871,0.4736842105263157,0.73,0.43,0.4417812242979673,0.005841745454508024,0.1590106007067138,0.043182814555019725,0.016949152542372885,1
3813,0.4838709677419355,0.4526315789473684,1.6,-0.27,0.35953471977440954,0.005652793598823236,0.16784452296819788,0.10192897851819377,0.06779661016949154,1
3814,0.4838709677419355,0.4526315789473684,1.73,-0.44,0.3880860063447303,0.005653822958609058,0.15724381625441697,0.053266111354669,0.06779661016949154,1
3827,0.6290322580645162,0.5789473684210525,1.35,0.02,0.4594054752673011,0.005695962374841109,0.16254416961130744,0.0398947829899167,0.03389830508474577,1
3832,0.49193548387096775,0.431578947368421,1.14,0.38,0.5189754435436493,0.006156407874036214,0.127208480565371,0.03068829460762823,0.016949152542372885,1
3833,0.4838709677419355,0.4526315789473684,1.81,0.09,0.4711549759135236,0.00580983530114757,0.17137809187279152,0.07693993862341078,0.11864406779661019,1
3846,0.4838709677419355,0.4526315789473684,3.55,-0.17,0.38738103630595694,0.005605700388621921,0.13957597173144878,0.05041648399824638,0.11864406779661019,1
3852,0.4838709677419355,0.4526315789473684,1.33,0.08,0.43238162378098927,0.0056180527060517745,0.17314487632508835,0.1821569487067076,0.13559322033898308,1
3859,0.45967741935483875,0.6736842105263157,0.89,0.06,0.4628128304547056,0.005786610370979981,0.13780918727915195,0.055896536606751424,0.03389830508474577,1
3861,0.4838709677419355,0.4526315789473684,1.73,0.0,0.41381741275995765,0.005607759108193563,0.015901060070671377,0.13809732573432704,0.06779661016949154,1
3881,0.4838709677419355,0.4526315789473684,1.73,-0.01,0.3835037010927035,0.005597465510335352,0.17667844522968199,0.07365190705830776,0.08474576271186442,1
